jrsj（接入时间）|jgdm（机构代码）|jgmc（机构名称）|jglx（机构类型）|fddbr（法人代表）|jyfw（经营范围）|jjhy（经济行业）|jjlx（经济类型）|zcrq（注册日期）|pzjgdm（批准机构代码）|xzqh（行政区划）|jgdz（机构地址）|yzbm（邮政编码）|dhhm（电话号码）|bzrq（办证日期）|zfrq（作废日期）|bzjgdm（办证机构代码）|zczj（注册资金）|hbzl（货币种类）|wftzg（外方投资国）|zgrs（职工人数）|bgrq（变更日期）|zchm（注册号码）|zgjg（主管机构）|pzjg（批准机构）|zj（主键）|jj（简介）
2018-12-08 17:23:22|1069500|西藏民族大学|民族类||公办|教育||1957||咸阳市|渭城校区：陕西省咸阳市文汇东路6号；秦汉校区(建设中)：西安市西咸新区|712082|029-33755799,029-33755035||||||||2019-03-28 12:19:29||西藏自治区教育厅|西藏自治区教育厅||西藏民族大学坐落在渭水之滨古都咸阳，其前身是1957年中央指示创办、1958年9月开学的“西藏公学”。1965年4月30日，经国务院批准更名为“西藏民族学院”。2015年4月28日，经国家教育部批
2018-12-08 17:23:23|1398200|南京信息工程大学滨江学院|理工类||民办|教育||1960||无锡市|江苏省无锡市锡山大道333号|210044|0510-88532333||||||||2019-05-16 14:23:15||江苏省教育厅|江苏省教育厅||南京信息工程大学滨江学院(以下简称滨江学院)成立于2002年，是经教育部批准、由南京信息工程大学和南京信息工程大学教育发展基金会共同举办的独立学院。南京信息工程大学是国家“双
2018-12-08 17:23:23|1143900|吉林农业科技学院|农林类||公办|教育||1907||吉林市|九站校区位于吉林省吉林市吉林经济技术开发区翰林路77号；左家校区位于吉林省吉林市昌邑区左家自然保护区学府路1号|132101|0432-63509600,0432-6350932,0432-63509034||||||||2019-03-28 12:19:29||吉林省教育厅|吉林省教育厅||吉林农业科技学院是吉林省省属公立全日制普通本科高校，坐落在素有雾凇之都美誉的北国江城——吉林市，建有九站和左家两个校区。学校是教育部专业综合改革试点院校、国家级卓越农
2018-12-08 17:23:23|1359500|河北农业大学现代科技学院|农林类||民办|教育||2001||保定市|河北省保定市乐凯南大街2596号|071000|0312-7526000,0312-7528380||||||||2019-03-28 00:00:16||河北省教育厅|河北省教育厅||学院概况：河北农业大学现代科技学院位于河北省保定市，成立于2001年7月，是经河北省政府批准、教育部确认、由河北农业大学以新机制、新模式举办的全日制本科层次的独立学院。学院
2018-12-08 17:23:23|1418300|重庆建筑工程职业学院|理工类||公办|教育||1956||重庆市|重庆市南岸区梨花大道857号|400072|023-91968166,023-61968188,023-61968136||||||||2019-03-28 12:19:29||重庆市城乡建设委员会|重庆市城乡建设委员会||重庆建筑工程职业学院建校于1956年，是一所集普通高等职业教育、成人高等教育、行业技能培训、工程质量检测为一体的高等职业院校，2017年成为重庆市优质高等职业院校立项建设单位。
2018-12-08 17:23:25|1443800|山东管理学院|综合类||公办|教育||1938||济南市|山东省济南市长清区大学科技园丁香路3500号|250100|0531-88960001||||||||2019-03-28 12:19:29||山东省教育厅|山东省教育厅||山东管理学院是经国家教育部批准设立的公办全日制普通本科高校，其前身是创建于1938年的山东省总工会干部学校，是全国唯一一所具有工会背景的省属本科高校，迄今已有80年的办学历史
2018-12-08 17:23:23|1023600|绥化学院|综合类||公办|教育||1953||绥化市|黑龙江省绥化市黄河南路18号|152061|0455-8301333,0455-8301777,0455-8301888||||||||2019-03-28 00:00:16||黑龙江省教育厅|黑龙江省教育厅||绥化学院是黑龙江省属公立综合性普通本科高等学校，座落在中国寒地黑土绿色物产之乡绥化市，与省会哈尔滨相距70余公里。学校办学历史悠久。1953年，经黑龙江省教育厅批准，绥化县创
2018-12-08 17:23:23|1081900|呼伦贝尔学院|综合类||公办|教育||1958||呼伦贝尔市|内蒙古自治区呼伦贝尔市海拉尔区学府路83号|021008|0470-3103126,0470-3103125||||||||2019-03-28 12:19:29||内蒙古自治区教育厅|内蒙古自治区教育厅||呼伦贝尔学院是呼伦贝尔市唯一一所本科院校。前身是二十世纪七八十年代相继成立的四所专科学校，1992年四校合并，之后又有四所中等专业学校并入，2003年教育部批准呼伦贝尔学院晋升
2018-12-08 17:23:23|1066800|贵州工程应用技术学院|师范类||公办|教育||1938||毕节市|贵州省毕节市七星关区学院路|551700|0857-8331317||||||||2019-03-28 00:00:16||贵州省教育厅|贵州省教育厅||贵州工程应用技术学院创建于1938年，历经贵州省立毕节师范学校、毕节半耕半读师范学校、毕节师范专科学校等时期。1993年，教育部定名为毕节师范高等专科学校。2005年3月，毕节师范高等
2018-12-08 17:23:23|1260600|重庆工贸职业技术学院|综合类||公办|教育||1936||重庆市|重庆市涪陵区涪南路108号|408000|023-72806301,023-72806302,023-72806303||||||||2019-03-28 12:19:29||重庆市教育委员会|重庆市教育委员会||重庆工贸职业技术学院是重庆市人民政府举办的全日制普通高等职业学校，自1936年建校以来，为国家培养了7万多名技术人才和管理人才。学院位于三峡库区腹地、长江乌江交汇处的榨菜之
2018-12-08 17:23:25|1433300|郑州升达经贸管理学院|财经类||民办|教育||1993||郑州市|河南省郑州市新郑市龙湖镇文昌路1号|451191|0371-62436243||||||||2019-03-28 12:19:29||河南省教育厅|河南省教育厅||郑州升达经贸管理学院始建于1993年，前身是由豫籍台湾教育家王广亚博士为董事长的台北广兴文教基金会与郑州大学合作兴办的郑州大学升达经贸管理学院。2011年4月，经教育部批准，转设
2018-12-08 17:23:23|1084500|大连职业技术学院|理工类||公办|教育||1979||大连市|辽宁省大连市甘井子区夏泊路100号|116035|0411-86402285,0411-86402462||||||||2019-03-28 12:19:29||辽宁省教育厅|辽宁省教育厅||大连职业技术学院是大连市人民政府直属的全日制普通高等职业院校，其前身为大连管理干部学院(始建于1979年)，1999年经教育部批准改制为大连职业技术学院，开始走上高等职业技术教育之
2018-12-08 17:23:23|1292500|安徽医学高等专科学校|医药类||公办|教育||1955||合肥市|安徽省合肥市芜湖路387号（芜湖路校区） ;安徽省合肥市芙蓉路632号（芙蓉路校区）|230601|0551-62860000||||||||2019-03-28 12:19:29||安徽省教育厅|安徽省教育厅||安徽医学高等专科学校是一所隶属于安徽省卫计委主管的公办普通高等专科学校,前身为合肥卫生学校,创建于1955年,经过60多年的建设与发展,学校构建了“医、药、护、技、管”五大专业群,
2018-12-08 17:23:24|1320700|大连科技学院|理工类||民办|教育||2002||大连市|辽宁省大连市旅顺经济开发区滨港路999-26号|116052|0411-86245070,0411-86245075,0411-86245076||||||||2019-03-28 12:19:29||辽宁省教育厅|辽宁省教育厅||学校成立于2002年7月，时为大连交通大学信息工程学院。2011年4月，经教育部批准转设为独立设置的省属普通本科高等学校。校址位于辽东半岛最南端的大连旅顺经济开发区大学城内。校区位
2018-12-08 17:23:21|1020400|吉林工程技术师范学院|师范类||公办|教育||1979||长春市|主校区地址：吉林省长春市宽城区凯旋路3050号；泰来校区地址：吉林省长春市绿园区泰来街1485号|130052|0431-86908039||||||||2019-03-28 00:00:16||吉林省教育厅|吉林省教育厅||吉林工程技术师范学院坐落在风光秀美的历史名城吉林省省会长春市，是国务院批准成立的全国第一所专门为职业教育培养培训专业课师资的全日制本科师范院校，也是目前东北三省和内蒙
2018-12-08 17:23:23|1082900|公安海警学院|政法类||公办|教育||1983||宁波市|浙江省宁波市北仑区小港红联振兴西路205号|315801|0574-86166858||||||||2019-03-28 00:00:16||公安部|公安部||公安海警高等专科学校是公安部直属的高等院校，实行现役制（副军级），列入中国人民武装警察边防部队序列。学校地处浙江省宁波市北仑区，占地面积500余亩，目前在校生规模2200余人，
2018-12-08 17:23:22|1276300|四川工程职业技术学院|理工类||公办|教育||1959||德阳市|四川省德阳市泰山南路二段801号|618000|0838-2651116,0838-2654118||||||||2019-03-28 12:19:29||四川省经济和信息化委员会|四川省经济和信息化委员会||全国首批(28所)国家示范性高等职业院校高等教育国家级教学成果一等奖获得单位国家技能人才培育突出贡献奖获得院校全国普通高校毕业生就业工作50强高等职业院校服务贡献50强全国“五
2018-12-08 17:23:23|1360600|长春科技学院|综合类||民办|教育||1986||长春市|吉林省长春市双阳区东华大街1699号|130600|0431-84266666||||||||2019-03-28 12:19:29||吉林省教育厅|吉林省教育厅||长春科技学院是经教育部批准设立的普通本科高等院校，由吉林东华教育集团总裁张电达先生创办。前身是1986年创建的吉林省蓝盾汽车驾驶修理专业学校;2000年与吉林农业大学合作创办吉林
2018-12-08 17:23:24|1389700|天津理工大学中环信息学院|综合类||民办|教育||2005||天津市|天津市西青区杨柳青柳口路99号：海河园院区：天津海河教育园区文惠南路|300380|022-86437522,022-86437526||||||||2019-03-28 00:00:16||天津市教育委员会|天津市教育委员会||天津理工大学中环信息学院是2005年经教育部批准设立，由天津理工大学和天津中环电子信息集团有限公司联合创办的全日制普通本科高等院校，坐落于全国十大魅力城镇的天津市西青区杨柳
2018-12-08 17:23:23|1173100|贵州商学院|财经类||公办|教育||1947||贵阳市|贵阳市白云区麦架镇二十六大道1号|550014|0851-84874637,0851-84873437||||||||2019-03-28 12:19:29||贵州省|贵州省||贵州商学院地处“中国避暑之都”、山地公园省贵州省省会贵阳市，是贵州省培养现代商贸流通业、服务业应用技术型人才的基地。学校位于贵阳市白云区、国家级高新技术产业开发区、国
2018-12-08 17:23:22|1205900|广东培正学院|财经类||民办|教育||1993||广州市|广州市花都区赤坭培正路53号|510830|020-86710202,020-86710302,020-86994646||||||||2019-03-28 12:19:29||广东省教育厅|广东省教育厅||广东培正学院创建于1993年，原名私立培正商学院。2005年3月，经教育部批准升为本科院校，更名为广东培正学院。2009年，被广东省学士学位评定委员会批准为学士学位授予权单位;2012年5月，
2018-12-08 17:23:24|1333100|云南师范大学文理学院|师范类||民办|教育||2000||昆明市|龙泉校区：云南省昆明市龙泉路岗头村627号,杨林校区：云南省昆明市嵩明职教基地|650222|0871-65825028,0871-65845790,0871-65810959||||||||2019-03-28 12:19:29||云南省教育厅|云南省教育厅||云南师范大学文理学院成立于2000年，是经教育部批准的具有全日制普通本科学历教育资格的独立学院，位于国家“一带一路”倡议中面向东南亚南亚开放的门户城市——“春城”昆明，这里
2018-12-08 17:23:21|1012400|忻州师范学院|师范类||公办|教育||1958||忻州市|主校区：山西省忻州市和平西街10号：南校区：山西省忻州市五台山南路忻师南巷10号|034000|0350-3611123,0350-3339098||||||||2019-03-28 12:19:29||山西省教育厅|山西省教育厅||忻州师范学院始建于1958年，是一所以本科师范教育为主、非师范教育协调发展的省属全日制本科院校。学院为教育部、财政部2007年确定的首批国家级“人才培养模式创新实验区”。2008年6月
2018-12-08 17:23:23|1350000|商丘工学院|理工类||民办|教育||1994||商丘市|河南省商丘市睢阳大道中段236号|476000|0370-3020999||||||||2019-03-28 00:00:16||河南省人民政府|河南省人民政府||商丘工学院是2011年4月经教育部批准在原商丘科技职业学院基础上建立的一所民办普通本科高校，学校创办于1994年。现占地76.67公顷，校舍建筑面积32.21万㎡，校内实验室、实训车间128个，校
